,id,per_square_meter_price
874,COL_343852,69303263.14287737
875,COL_343866,117570487.85768968
876,COL_343993,70294565.72945723
877,COL_344179,39227365.0064954
878,COL_344278,124929510.41895415
879,COL_344298,109034093.06057167
880,COL_344312,52035033.26457493
881,COL_344350,40615705.66450836
882,COL_344578,46983528.859402895
883,COL_344772,38048659.57001429
884,COL_344807,128045398.36134851
885,COL_344844,113724268.25603484
886,COL_344845,113657715.28077644
887,COL_344887,63050555.59141734
888,COL_344960,46944363.07266023
889,COL_344969,561120448.5023872
890,COL_345017,56448917.14500791
891,COL_345055,113560997.85246322
892,COL_345062,557163352.1496831
893,COL_345102,70404898.43724653
894,COL_345117,557107230.5382257
895,COL_345119,557448141.7521698
896,COL_345171,51720483.47497505
897,COL_345187,117655451.3821105
898,COL_345195,560833375.4032308
899,COL_345287,172267904.6605821
900,COL_345351,117853427.10617994
901,COL_345558,44457896.34092958
902,COL_345594,28727306.18527612
903,COL_345718,38076375.70383806
904,COL_345723,38270974.56568983
905,COL_345736,65250584.228310086
906,COL_345839,65189623.74921273
907,COL_345884,117694093.51946181
908,COL_345971,38167030.13798035
909,COL_345996,64985309.470967315
910,COL_346013,561551137.1686689
911,COL_346015,561552266.6081203
912,COL_346208,134438766.61867565
913,COL_346276,44870693.19873797
914,COL_346296,47040464.1036322
915,COL_346516,157327351.635481
916,COL_346518,157320747.35355493
917,COL_346522,557026763.2827823
918,COL_346623,62718051.23027751
919,COL_346677,561159173.9439751
920,COL_346698,69239921.828445
921,COL_346776,69722570.57789163
922,COL_346813,156190129.58901075
923,COL_346829,62518620.12311097
924,COL_346974,17558144.78984986
925,COL_346975,17558391.758543905
926,COL_347000,34397393.25285087
927,COL_347011,68099169.37402907
928,COL_347186,157663007.0268569
929,COL_347284,172175628.04140797
930,COL_347293,38222102.87450685
931,COL_347332,117825564.62889254
932,COL_347353,47187498.80607447
933,COL_347436,52887545.596544854
934,COL_347488,91974472.90476266
935,COL_347618,109401540.2989978
936,COL_347620,108948884.63801649
937,COL_347621,108950509.69258745
938,COL_347634,62857347.24418142
939,COL_347686,45018406.023493506
940,COL_347694,44849951.114495695
941,COL_347737,117772616.74278715
942,COL_347777,65137646.68565686
943,COL_347852,117948077.62013331
944,COL_347970,64796159.803820744
945,COL_348009,47092510.640641235
946,COL_348076,557320338.6348485
947,COL_348077,557234446.480912
948,COL_348272,117889738.9739477
949,COL_348274,117628332.71906443
950,COL_348275,117628215.04303037
951,COL_348278,117627385.9504731
952,COL_348281,28562141.165866688
953,COL_348383,117709029.0391723
954,COL_348436,64711448.701366104
955,COL_348447,156351991.34546304
956,COL_348483,28998030.27716224
957,COL_348681,16281741.951454438
958,COL_348731,92285724.58974947
959,COL_348733,91965491.02438042
960,COL_348757,51971596.82493099
961,COL_348893,117718737.56695107
962,COL_349002,561496070.9721078
963,COL_349029,41092358.148295395
964,COL_349110,40564188.763594955
965,COL_349213,38061262.96524503
966,COL_349214,38081477.66958465
967,COL_349215,38011888.89019511
968,COL_349216,37947866.52831148
969,COL_349601,20378433.962205317
970,COL_349602,47017510.514878936
971,COL_349643,16272283.01378145
972,COL_349719,156535181.75335068
973,COL_349774,125692788.33798675
974,COL_349777,64531207.7736647
975,COL_350115,123965721.24226592
976,COL_350169,64546139.50261545
977,COL_350175,24710511.155347493
978,COL_350245,34167293.332280904
979,COL_350246,34167498.80188662
980,COL_350338,34785694.439415395
981,COL_350353,125641338.53151497
982,COL_350357,44857675.847726144
983,COL_350456,128091242.066568
984,COL_350457,127914176.23248364
985,COL_350458,128073907.52881633
986,COL_350459,128011806.56339318
987,COL_350476,34112713.893733494
988,COL_350497,1302981517.2286298
989,COL_350564,1302904578.324677
990,COL_350594,133965953.05138147
991,COL_350743,30717472.72604009
992,COL_350761,558051884.8090909
993,COL_350762,558052198.9485952
994,COL_350764,557727705.0342083
995,COL_350784,156332060.40819356
996,COL_350851,69582422.09787576
997,COL_351049,134468127.33561072
998,COL_351088,560855138.1335166
999,COL_351213,38184466.11696343
1000,COL_351274,34322201.832088724
1001,COL_351380,47650962.82789572
1002,COL_351688,70776165.6877349
1003,COL_351715,69235844.0746349
1004,COL_351762,81927067.70783228
1005,COL_351901,81831995.50310989
1006,COL_352368,561266739.9307826
1007,COL_352392,133844337.39262915
1008,COL_352397,156648521.67233807
1009,COL_352422,561443712.2132621
1010,COL_352637,47156467.96663749
1011,COL_352991,61692657.49465163
1012,COL_353024,63052837.41135363
1013,COL_353028,56602586.74218699
1014,COL_353059,61690802.4210306
1015,COL_353225,64800590.42849492
1016,COL_353243,34113366.384029336
1017,COL_353323,51730723.966333516
1018,COL_353376,34312219.30599781
1019,COL_353452,16267487.303677054
1020,COL_353740,125039083.35912524
1021,COL_353741,125126696.12376687
1022,COL_353798,134316435.59471607
1023,COL_353848,44483124.39033083
1024,COL_353860,38327239.76508144
1025,COL_354005,117753728.81812638
1026,COL_354013,66952441.48654123
1027,COL_354017,91774738.15538925
1028,COL_354058,117824689.09452519
1029,COL_354370,44751097.609115615
1030,COL_354379,44602844.918207824
1031,COL_354384,64736369.52345701
1032,COL_354401,117353204.36174682
1033,COL_354414,69668392.52928105
1034,COL_354422,117803495.29278566
1035,COL_354535,67321879.56245019
1036,COL_354630,134004170.60857287
1037,COL_354696,44449396.65638658
1038,COL_354775,157054181.04846352
1039,COL_354795,69610063.3940394
1040,COL_355174,44467251.4143995
1041,COL_355178,16025610.625175355
1042,COL_355241,156170158.80839512
1043,COL_355242,156170031.76750067
1044,COL_355332,156150042.7764256
1045,COL_355356,134070174.41231458
1046,COL_355412,20170506.21200647
1047,COL_355457,50963698.10562778
1048,COL_355532,16391323.250340933
1049,COL_355579,557604798.5609554
1050,COL_355627,44643242.20980008
1051,COL_355640,557132662.6533142
1052,COL_355642,17517815.08637302
1053,COL_355643,17516912.04700935
1054,COL_355644,17519534.6753788
1055,COL_355702,20838396.004474144
1056,COL_355851,50878905.248621605
1057,COL_355942,125632866.13187905
1058,COL_355991,28951557.67558636
1059,COL_356015,30613490.763425063
1060,COL_356199,117757171.02393845
1061,COL_356201,117805131.06664455
1062,COL_356441,1302075061.596985
1063,COL_356469,47151891.52574959
1064,COL_356497,40756534.137500554
1065,COL_356528,117842239.61010994
1066,COL_356531,172317145.41744897
1067,COL_356616,51476725.195063084
1068,COL_356638,69221833.798239
1069,COL_356826,69514293.30005863
1070,COL_356832,38490553.44336797
1071,COL_356954,34088722.14335233
1072,COL_356964,34126411.985291906
1073,COL_356974,34143405.44238457
1074,COL_356984,34136186.69894279
1075,COL_356999,34122425.32444564
1076,COL_357040,557351031.9207305
1077,COL_357043,172036917.2066313
1078,COL_357044,172036679.8773636
1079,COL_357159,117670863.59007892
1080,COL_357177,28476737.759549383
1081,COL_357179,28179568.06210348
1082,COL_357180,28179773.368242573
1083,COL_357214,40548500.21709526
1084,COL_357243,34499169.66342227
1085,COL_357294,562208406.502123
1086,COL_357296,134448693.7832044
1087,COL_357328,91727175.67662813
1088,COL_357329,91725610.10622615
1089,COL_357331,91725861.71727748
1090,COL_357591,125477680.77866998
1091,COL_357674,172062925.58922726
1092,COL_357819,62781755.404660925
1093,COL_357939,62806951.28438885
1094,COL_357974,113870723.88382056
1095,COL_358084,40708996.25157508
1096,COL_358132,34089804.72368151
1097,COL_358232,30425394.276688643
1098,COL_358276,16318800.240504993
1099,COL_358345,117951583.51262401
1100,COL_358346,117792174.1672605
1101,COL_358399,561038180.4370774
1102,COL_358409,46957829.84215805
1103,COL_358650,32444619.059620973
1104,COL_358680,149616914.64904544
1105,COL_358681,149616755.26959345
1106,COL_358684,67405746.85612737
1107,COL_358785,172278264.97103345
1108,COL_358809,56474412.26436303
1109,COL_358838,71005721.74784683
1110,COL_358860,44815648.98480179
1111,COL_358903,34130620.56830851
1112,COL_358918,119907992.77549575
1113,COL_358919,119907641.74379383
1114,COL_359017,561669346.2735277
1115,COL_359184,118204455.999971
1116,COL_359231,51813581.16105213
1117,COL_359287,117770497.78684895
1118,COL_359445,39236403.705893464
1119,COL_359491,44773003.13936058
1120,COL_359659,120063490.00485462
1121,COL_359709,34130410.389279455
1122,COL_359737,117666587.59918715
1123,COL_359790,156200084.3027228
1124,COL_359919,34201112.75146614
1125,COL_359952,118087459.29091889
1126,COL_359998,156636671.23400527
1127,COL_360122,51051815.34472892
1128,COL_360130,172223003.72364768
1129,COL_360208,125295145.47009443
1130,COL_360271,128317919.2545352
1131,COL_360276,62831848.721081555
1132,COL_360277,69768953.15420642
1133,COL_360356,34850395.95864058
1134,COL_360445,172232753.40039447
1135,COL_360564,51810927.77603266
1136,COL_360668,61826355.77511869
1137,COL_360703,81547772.90430751
1138,COL_360822,156038852.18807286
1139,COL_361154,156183183.34364283
1140,COL_361255,559292941.3003484
1141,COL_361394,51740661.88978483
1142,COL_361459,92383193.41024342
1143,COL_361605,57318392.66247944
1144,COL_361689,133971936.1568121
1145,COL_361827,81836210.94658408
1146,COL_361842,129097567.53309995
1147,COL_361905,557527157.831807
1148,COL_361973,561002529.8327131
1149,COL_362013,559059834.9787371
1150,COL_362046,51710084.44300532
1151,COL_362150,34743262.88806706
1152,COL_362151,34005757.65311569
1153,COL_362152,123810584.13961087
1154,COL_362153,34034153.27410344
1155,COL_362154,34003214.34758268
1156,COL_362229,123813994.31670323
1157,COL_362246,557725113.8115327
1158,COL_362248,560039977.8647765
1159,COL_362262,34035220.19927146
1160,COL_362294,561030694.4467605
1161,COL_362348,47428166.80398083
1162,COL_362497,67602242.3256043
1163,COL_362498,67935280.73644532
1164,COL_362499,67482339.80124731
1165,COL_362500,67570213.10496274
1166,COL_362501,67310452.76036653
1167,COL_362502,67361504.01879552
1168,COL_362503,67411284.65507154
1169,COL_362504,67245897.49161361
1170,COL_362505,67363092.4345589
1171,COL_362506,67121585.59800667
1172,COL_362507,67376909.02030495
1173,COL_362508,67260071.30878054
1174,COL_362583,40497429.881895736
1175,COL_362707,38045018.58429397
1176,COL_362717,60319642.030654125
1177,COL_362999,30745191.62133065
1178,COL_363073,126205122.6137289
1179,COL_363180,64827890.718601584
1180,COL_363332,9878680.280601144
1181,COL_363375,134129242.02779192
1182,COL_363376,134047424.24776115
1183,COL_363408,124100134.11129399
1184,COL_363479,65017764.077645145
1185,COL_363480,65432691.2238871
1186,COL_363826,51792359.78239019
1187,COL_363911,51911835.30539093
1188,COL_364047,172866205.60509986
1189,COL_364051,125269182.13355201
1190,COL_364053,38177112.553855896
1191,COL_364201,21158338.216275714
1192,COL_364302,64845928.338898666
1193,COL_364411,134344131.27821124
1194,COL_364507,64669566.8250195
1195,COL_364716,70041730.38852096
1196,COL_364810,69427972.76313823
1197,COL_364830,117734958.30404396
1198,COL_364885,37686915.888439305
1199,COL_364889,29168330.783858325
1200,COL_364994,82358717.27479967
1201,COL_365066,44616705.60926266
1202,COL_365439,114058177.12971266
1203,COL_365528,51800245.346257634
1204,COL_365550,117282478.4484609
1205,COL_365615,560933194.1522093
1206,COL_365632,561687106.3539845
1207,COL_365671,69354440.44369514
1208,COL_365899,128792243.1555191
1209,COL_365987,157817319.21697283
1210,COL_366038,117720636.55445392
1211,COL_366048,156655840.3423212
1212,COL_366184,51887865.050953045
1213,COL_366254,560977903.3168459
1214,COL_366349,123871495.65484771
1215,COL_366512,38506070.35476136
1216,COL_366696,113860906.72948748
1217,COL_366865,23456591.67034653
1218,COL_367190,125604897.01760945
1219,COL_367202,118151295.9929189
1220,COL_367213,118127728.52560392
1221,COL_367229,81806051.09438287
1222,COL_367256,117852603.2578317
1223,COL_367288,117750453.72876194
1224,COL_367318,64680180.59782121
1225,COL_367362,156326546.9406646
1226,COL_367381,61784764.50213953
1227,COL_367407,117844657.87386258
1228,COL_367515,67681445.71022852
1229,COL_367614,62616872.63432492
1230,COL_367646,28662152.897236608
1231,COL_367648,17530330.33825934
1232,COL_367807,34135180.85315792
1233,COL_367808,34135066.903580464
1234,COL_367889,69326511.75359309
1235,COL_367998,44646914.60606775
1236,COL_368007,561061917.7437652
1237,COL_368014,69454289.89373785
1238,COL_368023,123874639.697378
1239,COL_368040,56472710.501771234
1240,COL_368045,117650839.66186455
1241,COL_368104,121953340.02661572
1242,COL_368389,117658360.84439538
1243,COL_368391,65449314.67071762
1244,COL_368397,117657872.46611887
1245,COL_368411,26454553.775101516
1246,COL_368415,69827743.35966039
1247,COL_368444,118201871.22036022
1248,COL_368452,117650206.71406452
1249,COL_368453,69079045.58493087
1250,COL_368606,117443547.45225109
1251,COL_368697,51289333.22671021
1252,COL_368754,92623083.3526078
1253,COL_368783,62070760.197383784
1254,COL_368824,125203805.21193907
1255,COL_368829,34163498.807483405
1256,COL_369107,69342134.66924153
1257,COL_369112,47029339.058496594
1258,COL_369173,69691300.442641
1259,COL_369210,125658492.15979272
1260,COL_369256,135674213.72973755
1261,COL_369278,16067145.867804203
1262,COL_369313,125399120.34467067
1263,COL_369325,17285980.24669905
1264,COL_369342,63053594.04419613
1265,COL_369376,82382696.0249713
1266,COL_369391,117547170.02205658
1267,COL_369476,51911850.842383124
1268,COL_369546,40549313.833664
1269,COL_369589,156839423.29783812
1270,COL_369645,47132562.78087908
1271,COL_369668,82102878.58657114
1272,COL_369718,156060901.76255637
1273,COL_369721,117787693.26540716
1274,COL_369751,117998382.87494722
1275,COL_369882,117895556.10337521
1276,COL_369926,17272248.556086242
1277,COL_370048,119951763.17239028
1278,COL_370103,128792249.70454893
1279,COL_370147,46946057.51162645
1280,COL_370197,560587467.4164265
1281,COL_370225,38253155.718993224
1282,COL_370443,34115157.46761803
1283,COL_370450,34159093.343700856
1284,COL_370459,560748929.7711024
1285,COL_370464,117755875.66694175
1286,COL_370662,117880204.26812126
1287,COL_370698,172220681.53404436
1288,COL_370735,65430233.091447055
1289,COL_370805,156200887.07387388
1290,COL_370808,117732097.54054129
1291,COL_370830,114974250.92649283
1292,COL_370924,28702478.746123172
1293,COL_371007,70385612.3333204
1294,COL_371017,15957860.568106087
1295,COL_371052,38417504.240557306
1296,COL_371053,38170053.33446804
1297,COL_371091,29223204.029002745
1298,COL_371132,64671588.427953914
1299,COL_371154,128180230.87030095
1300,COL_371167,92667703.91110508
1301,COL_371424,114804083.62210763
1302,COL_371437,51992825.234946385
1303,COL_371438,150629715.0447863
1304,COL_371439,150629838.42955574
1305,COL_371519,156197348.4641145
1306,COL_371520,156780189.21083176
1307,COL_371524,46924155.59268922
1308,COL_371544,117354093.91997151
1309,COL_371597,561177853.6033396
1310,COL_371613,117779079.71091415
1311,COL_371651,560679837.2772673
1312,COL_371663,1301211502.2783782
1313,COL_371669,561017476.6884127
1314,COL_371678,117931961.06118646
1315,COL_371685,34256855.479701295
1316,COL_371692,28951561.65328197
1317,COL_371738,20948920.804340906
1318,COL_371773,557466498.1807574
1319,COL_371787,69869016.45076576
1320,COL_372293,70098870.7386221
1321,COL_372323,66912695.49028741
1322,COL_372367,51710243.70910798
1323,COL_372424,117812758.39650859
1324,COL_372425,117558001.4148449
1325,COL_372443,560651481.7720863
1326,COL_372456,44690809.0400581
1327,COL_372498,118105512.46781498
1328,COL_372559,125661706.09398194
1329,COL_372561,34230025.436820716
1330,COL_372592,69779438.76636854
1331,COL_372593,69135276.52028002
1332,COL_372603,29138895.699059993
1333,COL_372619,41581108.54850098
1334,COL_372713,149613947.3418633
1335,COL_372777,44808755.802507974
1336,COL_372803,67572832.73426616
1337,COL_372841,20351421.997045707
1338,COL_372873,38295803.2146869
1339,COL_372875,44879749.805093795
1340,COL_372902,118197602.6597393
1341,COL_372920,50983447.18393037
1342,COL_372930,561613220.26339
1343,COL_372932,561017466.5303963
1344,COL_372945,561032323.0474929
1345,COL_372969,134105021.60789016
1346,COL_373027,117980271.868895
1347,COL_373071,82536784.52012402
1348,COL_373075,51013929.210324235
1349,COL_373101,54676544.377041645
1350,COL_373105,46963917.5094419
1351,COL_373106,46963736.538495734
1352,COL_373107,46963461.87122334
1353,COL_373108,46963520.41314953
1354,COL_373180,39114870.14285658
1355,COL_373195,1299967679.7935867
1356,COL_373197,1299967643.2435563
1357,COL_373289,118201878.1846885
1358,COL_373291,44782646.20734954
1359,COL_373414,117404863.46388774
1360,COL_373415,117597655.14259247
1361,COL_373441,63269750.01220097
1362,COL_373467,61893025.146383
1363,COL_373522,117894286.06067201
1364,COL_373627,28840314.966760192
1365,COL_373675,560735952.3685355
1366,COL_373917,117562672.97328277
1367,COL_373938,561239094.0245382
1368,COL_374058,69193651.629434
1369,COL_374154,561017314.3915573
1370,COL_374182,63280563.80430737
1371,COL_374183,63034024.8249025
1372,COL_374232,172589050.82193002
1373,COL_374272,114143107.50264515
1374,COL_374299,64661001.12564856
1375,COL_374416,62735309.10008171
1376,COL_374494,42777260.902579635
1377,COL_374515,69946838.59292914
1378,COL_374570,117788806.08430512
1379,COL_374858,34205585.79975571
1380,COL_374867,34317454.7983951
1381,COL_374899,557260981.8107059
1382,COL_374955,92426987.42170161
1383,COL_374975,117569935.83531405
1384,COL_374997,28919248.43051253
1385,COL_375026,117611699.76297015
1386,COL_375033,64721818.08631948
1387,COL_375103,114119610.84811333
1388,COL_375118,66586870.09436731
1389,COL_375119,51289323.6562217
1390,COL_375120,66922414.839418635
1391,COL_375121,66888323.49308291
1392,COL_375183,172183230.2477828
1393,COL_375452,117594566.52233219
1394,COL_375463,117777028.66592784
1395,COL_375672,34246577.57962408
1396,COL_375673,34309557.023231104
1397,COL_375716,561036654.3133198
1398,COL_375781,44840702.17334657
1399,COL_375859,39157571.61026046
1400,COL_375888,37945660.09637702
1401,COL_375893,561017281.5864316
1402,COL_375899,51408437.409720115
1403,COL_376021,71023493.9392542
1404,COL_376102,561276260.2747153
1405,COL_376206,117412234.39844729
1406,COL_376211,40709505.8798872
1407,COL_376366,1299822995.675209
1408,COL_376367,1299822694.8746676
1409,COL_376368,1299750660.470656
1410,COL_376405,118133996.2278516
1411,COL_376443,560885382.842592
1412,COL_376475,67612273.5303646
1413,COL_376477,30532415.52718852
1414,COL_376499,561553145.3350402
1415,COL_376500,561554193.9701266
1416,COL_376524,117418547.56551512
1417,COL_376613,81530156.98984487
1418,COL_376661,69640493.64188024
1419,COL_376674,117611808.39879724
1420,COL_376690,59118753.08024081
1421,COL_376712,69698309.13231476
1422,COL_376778,113751518.98124923
1423,COL_376800,124806438.83651102
1424,COL_376801,124588539.53971396
1425,COL_377066,39674341.51014089
1426,COL_377074,34835908.31884302
1427,COL_377093,69683249.82887265
1428,COL_377113,69353302.68820092
1429,COL_377118,44802486.453412
1430,COL_377131,64563649.25512506
1431,COL_377356,34427537.86528213
1432,COL_377543,66606721.418061905
1433,COL_377546,117738253.73983832
1434,COL_377548,133892834.28901295
1435,COL_377689,561554463.3319671
1436,COL_377713,121336416.36359213
1437,COL_377714,121336232.61076559
1438,COL_377715,121299595.5271463
1439,COL_377731,114307661.3599741
1440,COL_377732,560876002.0296115
1441,COL_377910,156458005.5300741
1442,COL_377931,135178111.8017396
1443,COL_377977,47841345.574274145
1444,COL_378088,117575851.63552195
1445,COL_378144,117701131.46108574
1446,COL_378155,62267153.91017776
1447,COL_378170,70264877.30614737
1448,COL_378178,117612241.79576859
1449,COL_378194,57318273.53925785
1450,COL_378195,67330549.1301607
1451,COL_378227,126028235.77134404
1452,COL_378236,69248211.89060922
1453,COL_378342,68443106.85451579
1454,COL_378364,69346787.54801011
1455,COL_378406,69204015.25046533
1456,COL_378444,69691257.78260633
1457,COL_378460,40744067.3461313
1458,COL_378506,69905288.80158928
1459,COL_378544,557374127.776295
1460,COL_378740,117823118.29858641
1461,COL_378743,15985314.289963717
1462,COL_378846,126024857.272252
1463,COL_378872,54890042.2673894
1464,COL_378873,560873035.2994901
1465,COL_378880,123575604.55369157
1466,COL_378885,117496802.6045964
1467,COL_378904,133637742.4988631
1468,COL_378971,125272871.50325161
1469,COL_378972,125273320.14650957
1470,COL_379131,81864657.80332285
1471,COL_379199,34001609.16064448
1472,COL_379283,69436327.57754469
1473,COL_379294,28974158.70381367
1474,COL_379338,172384965.14355484
1475,COL_379341,117488551.1366508
1476,COL_379374,561084478.6260644
1477,COL_379401,64715948.70400531
1478,COL_379549,40718936.65851537
1479,COL_379551,34210056.86989871
1480,COL_379552,38251618.86650409
1481,COL_379553,38252120.46610022
1482,COL_379554,38251557.93682854
1483,COL_379555,38249339.58514527
1484,COL_379572,67897588.23076975
1485,COL_379670,47059959.84695081
1486,COL_379673,64813164.647754185
1487,COL_379680,117723324.92946567
1488,COL_379744,70620041.49384384
1489,COL_379766,62261201.029051386
1490,COL_379823,62666659.59527178
1491,COL_379827,117628156.01857157
1492,COL_379833,117379994.13925855
1493,COL_379915,91742947.84435119
1494,COL_380084,51947234.794461034
1495,COL_380212,117932576.92358029
1496,COL_380276,117578420.31676482
1497,COL_380379,128326508.63899478
1498,COL_380404,129002411.11745158
1499,COL_380433,81832031.59155686
1500,COL_380581,34451463.29641484
1501,COL_380583,34718410.66450603
1502,COL_380584,34724700.287435435
1503,COL_380676,117683191.34866199
1504,COL_380727,561017443.8745434
1505,COL_380729,24959667.713761967
1506,COL_380779,82473942.57580829
1507,COL_380849,57817055.60888446
1508,COL_380889,47052582.589076065
1509,COL_380920,69351376.75033854
1510,COL_380981,57291123.36145137
1511,COL_381005,117371758.05595222
1512,COL_381044,156066181.3688807
1513,COL_381093,40704176.65271856
1514,COL_381129,44457333.50707009
1515,COL_381130,117383103.30377631
1516,COL_381131,117352978.78118895
1517,COL_381133,117438445.77267799
1518,COL_381134,117834719.70114598
1519,COL_381135,117473719.07365689
1520,COL_381189,119814320.47666813
1521,COL_381190,119784340.9872921
1522,COL_381202,17599613.34451845
1523,COL_381203,17599835.0927135
1524,COL_381204,17599743.83744288
1525,COL_381231,134341592.13449666
1526,COL_381295,34141698.21188664
1527,COL_381296,34140574.123556376
1528,COL_381371,56444796.37097683
1529,COL_381445,64764135.32692335
1530,COL_381470,41882238.64667593
1531,COL_381567,70211509.74725753
1532,COL_381672,69409493.86313605
1533,COL_381741,28417885.946386933
1534,COL_381885,69487959.9005241
1535,COL_381909,28787630.7369318
1536,COL_382242,65119593.303742275
1537,COL_382342,117627268.23412049
1538,COL_382345,69399366.55504522
1539,COL_382539,40836750.28703409
1540,COL_382709,44686175.35030987
1541,COL_382788,51380188.522058584
1542,COL_382792,117894196.79854122
1543,COL_382995,51475276.05470175
1544,COL_383020,65269703.80221528
1545,COL_383043,44582043.631262615
1546,COL_383046,44732935.13343035
1547,COL_383264,561708790.093907
1548,COL_383272,38528867.63062934
1549,COL_383299,44779595.696448594
1550,COL_383308,47379978.2343095
1551,COL_383393,30475075.560107615
1552,COL_383454,117683564.71143003
1553,COL_383480,81856551.04952072
1554,COL_383482,51406773.38232931
1555,COL_383558,117918513.51245219
1556,COL_383684,117758948.01554511
1557,COL_383726,64591867.12804315
1558,COL_383773,44952909.821631014
1559,COL_383810,69514302.80667764
1560,COL_383855,156554815.53062713
1561,COL_383866,113831004.36723322
1562,COL_383966,125159036.90172638
1563,COL_383981,28935582.469742738
1564,COL_384006,64449785.576123275
1565,COL_384016,64649766.02963719
1566,COL_384022,64485773.29463775
1567,COL_384106,69375958.07668059
1568,COL_384116,561200727.0286993
1569,COL_384222,560870532.8334552
1570,COL_384231,113658724.5940127
1571,COL_384295,41222381.5773744
1572,COL_384325,557262723.4853901
1573,COL_384362,156523375.74943858
1574,COL_384398,70339367.14177495
1575,COL_384499,38255766.76838758
1576,COL_384636,557211403.9525102
1577,COL_384650,50923100.28447274
1578,COL_384670,34681490.57617155
1579,COL_384718,34322218.32052071
1580,COL_384720,561289202.7303427
1581,COL_384721,561288786.5440164
1582,COL_384722,561288927.1287678
1583,COL_384723,561288893.3261594
1584,COL_384724,561288077.4805505
1585,COL_384725,561288353.3948959
1586,COL_384726,561289125.1264068
1587,COL_384727,561288080.4506376
1588,COL_384730,38093138.792770445
1589,COL_384743,123955473.05675557
1590,COL_384801,128123829.57663642
1591,COL_384841,558136507.0921971
1592,COL_384884,117721237.73315892
1593,COL_384916,40838008.56748142
1594,COL_385075,69405952.1232055
1595,COL_385133,117873731.59818256
1596,COL_385148,117807243.78533989
1597,COL_385149,117756192.56583564
1598,COL_385150,118245950.78226654
1599,COL_385159,117826624.66249657
1600,COL_385204,118107397.38079956
1601,COL_385211,117836444.23238873
1602,COL_385220,117431514.70024937
1603,COL_385264,44757958.434067935
1604,COL_385312,34413433.868171714
1605,COL_385327,34272140.39276463
1606,COL_385345,59451956.879888736
1607,COL_385371,69436651.01459661
1608,COL_385388,21156364.42123233
1609,COL_385489,34163349.68751138
1610,COL_385511,39075928.30049363
1611,COL_385541,561779170.8685926
1612,COL_385575,558196108.3840263
1613,COL_385576,118259819.90412743
1614,COL_385683,50988542.16663888
1615,COL_385739,32468974.415487874
1616,COL_385814,125295458.80684227
1617,COL_385828,561017264.8079005
1618,COL_385939,47047639.70646225
1619,COL_386160,117716365.64328606
1620,COL_386195,117578978.24792016
1621,COL_386279,82536873.93343428
1622,COL_386331,52002700.4128751
1623,COL_386767,172317417.94312927
1624,COL_386784,69626807.92647922
1625,COL_386857,28840439.336117662
1626,COL_386871,117875346.83402343
1627,COL_386878,117584743.75078136
1628,COL_386926,69244246.5185545
1629,COL_386954,67996827.42146933
1630,COL_387107,44609922.25296766
1631,COL_387125,26289080.859944873
1632,COL_387135,67622210.0450055
1633,COL_387155,172100706.82819587
1634,COL_387163,34737520.76364172
1635,COL_387211,51968084.47661824
1636,COL_387222,34087233.18975533
1637,COL_387276,69440753.02454528
1638,COL_387277,34199823.28574412
1639,COL_387280,134043352.02409083
1640,COL_387304,34107826.28371013
1641,COL_387357,69341216.25630125
1642,COL_387381,121238932.4351068
1643,COL_387425,28287984.55611877
1644,COL_387426,28289070.732290525
1645,COL_387452,558741121.2037457
1646,COL_387541,560744287.7130952
1647,COL_387600,34109202.59003785
1648,COL_387837,38155737.67664048
1649,COL_387921,51505295.71920846
1650,COL_387922,1299736966.0853639
1651,COL_387925,92630998.84241615
1652,COL_387934,91878826.74070713
1653,COL_387935,91799121.26811421
1654,COL_387937,91507173.78952174
1655,COL_387947,34143399.21509106
1656,COL_387952,15877847.022473985
1657,COL_388150,65360263.38443312
1658,COL_388157,44653289.69884563
1659,COL_388176,561693209.0335523
1660,COL_388178,30316376.432178356
1661,COL_388246,172163861.05502453
1662,COL_388315,172000590.83058548
1663,COL_388325,121148017.96063772
1664,COL_388360,44331950.82181819
1665,COL_388403,70062582.60680412
1666,COL_388416,70002664.06672934
1667,COL_388433,18106325.70390216
1668,COL_388447,117825713.9167998
1669,COL_388465,25834888.68981356
1670,COL_388500,125174585.17106833
1671,COL_388505,70294567.57834738
1672,COL_388507,51203916.97681179
1673,COL_388578,69990687.81123824
1674,COL_388589,117590470.1485934
1675,COL_388651,117728378.334149
1676,COL_388675,117873325.016651
1677,COL_388732,117776770.99112086
1678,COL_388790,123928619.26387562
1679,COL_388863,113866472.4166255
1680,COL_388911,16385161.650840431
1681,COL_388927,156184701.73075962
1682,COL_388962,69202823.95289116
1683,COL_388964,112230442.06388144
1684,COL_389021,560861334.2697049
1685,COL_389080,40549686.88983024
1686,COL_389139,118074908.62311837
1687,COL_389140,118074603.52318646
1688,COL_389175,58047418.87365626
1689,COL_389176,57720627.19628537
1690,COL_389230,17538876.144367628
1691,COL_389264,117655487.67128062
1692,COL_389373,38473626.45385175
1693,COL_389408,561630778.678899
1694,COL_389425,28598824.33564761
1695,COL_389438,62628508.42483949
1696,COL_389459,40816888.214494325
1697,COL_389488,23467329.994028583
1698,COL_389576,42024081.709942386
1699,COL_389663,44547749.88120466
1700,COL_389787,69367305.45380406
1701,COL_389803,69347324.15475047
1702,COL_389884,65432698.834426254
1703,COL_389891,62518667.83989923
1704,COL_389905,561552466.4660472
